timestamp,actual,persistence,sarima,lstm,transformer,sarima_pred_h1,sarima_pred_h6,sarima_pred_h24,lstm_pred_h1,lstm_pred_h6,lstm_pred_h24,transformer_pred_h1,transformer_pred_h6,transformer_pred_h24,station_id,station_name
2024-04-29 10:00:00+00:00,19.9,22.2,26.74048034868772,17.582057586409388,20.630795625222014,25.605491093810564,22.89721148609149,66.30073823163615,16.161033833536163,18.120836944170044,80.227956267452,17.115229338466673,9.123242990855381,26.37885375826118,56,Din Daeng
2024-04-29 11:00:00+00:00,22.2,19.9,17.2926584575003,16.08793309026767,9.597964539544233,18.506427892531523,15.775275067687627,67.55645823158294,19.344677694782266,16.62086165485521,67.46503797361783,14.194761158687816,14.817205030238158,73.74368983839543,56,Din Daeng
2024-04-29 12:00:00+00:00,20.2,22.2,17.707495304771278,21.992371186378655,17.148716150242713,16.65748924782838,8.87412562978055,38.04068327147505,18.9348194493559,11.463291232992136,35.37874668533257,13.965134782111747,9.061842781337209,36.793196486103184,56,Din Daeng
2024-04-29 13:00:00+00:00,21.2,20.2,22.70236483919494,29.068650256745727,14.383535624085344,22.987170991197218,15.577868417875285,42.63771248724964,31.044848008167797,26.483951999653176,60.97120488462551,16.481128762106277,10.382390766411168,37.33893748730472,56,Din Daeng
2024-04-29 14:00:00+00:00,15.1,21.2,5.893758042737616,17.626744269892093,22.978374083533616,2.6420233968661266,0.0,0.3854598751552025,12.058315674091338,10.135230312275056,34.55136226754894,16.676860238107245,13.40593123540414,32.138589329527186,56,Din Daeng
2024-04-29 15:00:00+00:00,14.6,15.1,5.03399067322907,12.976186367123608,14.042293478059113,2.2103587072978663,0.0,0.0,12.415250903468117,2.720102393784418,0.9071873878293495,15.584066768977054,10.81767624101585,30.37381498596569,56,Din Daeng
2024-04-29 16:00:00+00:00,14.7,14.6,12.468366432738883,13.533931408788897,26.96204183215839,10.951720423987577,11.435157046897704,36.468862222707486,14.087809098118813,17.801961949065287,50.86372202692572,25.418642296469937,19.48503248763415,21.533997636975446,56,Din Daeng
2024-04-29 17:00:00+00:00,15.4,14.7,6.697351037324609,28.795600027602735,26.07018720546443,7.882343060181267,10.50730317446456,40.47049291921775,29.621408481339806,28.932832952173605,49.80336595440184,26.318369542047748,20.465986846111864,29.251952327278477,56,Din Daeng
2024-04-29 18:00:00+00:00,13.5,15.4,17.41397866076219,28.86072629946772,21.590175384342544,16.989703896831255,14.76833007717659,21.531384326419783,26.87712797700971,25.960327465793863,34.588548079030105,19.8078092694411,21.13933985289639,42.735809372289594,56,Din Daeng
2024-04-29 19:00:00+00:00,11.8,13.5,7.269140729163646,19.744328270085763,19.34230137405525,7.105300380810601,9.579431972378696,30.270305702023848,18.29785942781679,23.666110767009016,19.966166814907677,17.641654957337128,20.557966558005457,14.725659333950118,56,Din Daeng
2024-04-29 20:00:00+00:00,11.0,11.8,2.2682370559843363,14.777120836455385,19.24798141696092,1.0908792093557769,5.935423309546313,12.211648736898912,13.108482323954034,18.975587536715825,0.0,18.4154593171062,26.633951449446165,21.81807384982624,56,Din Daeng
2024-04-29 21:00:00+00:00,13.3,11.0,23.825190151372432,16.17421267608058,12.200548059017354,23.242427681021667,29.046615329267834,15.238890862954046,18.188833136557125,33.11708432657412,25.854376417336987,15.54713296618304,34.179416524592554,55.03617356626411,56,Din Daeng
2024-04-29 22:00:00+00:00,12.0,13.3,10.227122929441048,22.549392779256358,14.18023224882004,10.582906080514446,27.53515516921476,21.665918555202598,21.141644675627692,52.920478601301504,36.74807463707806,12.060041653981834,38.525773695920165,21.99393492646764,56,Din Daeng
2024-04-29 23:00:00+00:00,12.5,12.0,12.64022563750339,6.207497094761433,7.579710085017167,14.370654890676166,47.31013448987338,46.49786104698333,6.341323407774219,50.89924219474671,1.6516467795231353,7.743372214958162,45.80502930475553,2.7663704562900016,56,Din Daeng
2024-04-30 00:00:00+00:00,19.5,12.5,1.2020145102923454,19.67622442128051,11.384794692633259,0.60002034567105,41.75738285589791,9.343487892714611,26.745362810763837,84.71544836913476,61.57170485510781,17.91237173091129,67.12550437951029,52.167193077512366,56,Din Daeng
2024-04-30 01:00:00+00:00,24.7,19.5,7.671604870465204,11.23734106979987,24.60871853667536,12.394653128449745,75.85522775170577,51.43409639542746,14.009266207715292,49.83108870276956,2.8616239228837728,27.874326462401392,62.2361142747522,51.41512980139054,56,Din Daeng
2024-04-30 02:00:00+00:00,30.5,24.7,16.38538071767893,18.58380352342651,22.172827035889714,19.209584634407133,57.97927088471482,0.0,22.210167030943488,45.143082971266914,0.0,27.384316122616553,56.04872454462262,48.345580151112614,56,Din Daeng
2024-04-30 03:00:00+00:00,45.8,30.5,11.210051380621577,33.17778744387529,24.165951108859236,19.05624005078842,55.13718340162265,41.47257946462588,48.00199101036492,66.88355804418232,59.44319292540469,36.97953080109462,50.42811711110855,35.012588746635984,56,Din Daeng
2024-04-30 04:00:00+00:00,67.8,45.8,30.612250813432038,33.15549393318092,37.07506640940043,42.46255513468924,59.0234100743086,39.576887856938264,51.60901204958697,46.196877232301844,18.15218866981523,53.59032731400323,54.245694586186616,35.570417422816284,56,Din Daeng
2024-04-30 05:00:00+00:00,81.5,67.8,34.58222381398289,59.66337674613637,55.434265389598906,48.283017933610196,46.29298853174673,24.353949351704905,71.14065855132984,49.557204877639414,31.42427004222386,65.15822019497733,57.707324756990445,60.17424450650153,56,Din Daeng
2024-04-30 06:00:00+00:00,68.8,81.5,50.993783334987114,66.91136515847607,69.21965064975795,70.43985862288218,49.07356839569086,34.328256911135426,56.78040451693797,41.59066995941858,13.541374747283744,57.94702852518559,56.29201114169598,34.52319379417897,56,Din Daeng
2024-04-30 07:00:00+00:00,58.7,68.8,67.88634710216483,61.0872310436335,45.88912326789794,63.26295863715079,29.912682978747196,0.0,56.34198720342056,27.51830232744135,2.4779113713837226,45.41988656038803,36.236626765247046,46.80063809777212,56,Din Daeng
2024-04-30 08:00:00+00:00,53.7,58.7,84.48489214273818,42.3689390006442,49.7872161564315,75.04248796580148,50.697133747784775,45.500525229591275,40.66289208460406,21.583924666946142,42.18207926211137,49.73622347248532,36.1419198687606,38.74853160608923,56,Din Daeng
2024-04-30 09:00:00+00:00,54.4,53.7,60.292022202096526,45.82103818964519,55.18641298456035,55.77771225930593,30.539495878686242,41.64858357512206,45.5248245946579,15.099390200992813,11.031045033165377,59.52361055124743,41.42864111040158,54.21711163102616,56,Din Daeng
2024-04-30 10:00:00+00:00,49.5,54.4,47.1383125683528,52.50585500076463,47.355008985584035,45.25396113747934,23.998870649778738,54.81387822738991,48.13205778732811,30.030888510781168,62.58428843989562,43.37686774857644,24.464049224766068,28.731017187384232,56,Din Daeng
2024-04-30 11:00:00+00:00,49.0,49.5,59.113692630158845,56.56733379472756,57.14287844231677,57.13240978887326,26.625995582445338,31.52957110597148,56.9919007417187,30.508643871992273,55.96172380331883,58.19849991184659,31.352241303229675,36.534506489591294,56,Din Daeng
2024-04-30 12:00:00+00:00,34.3,49.0,41.19991746689849,49.739465505346736,47.60654082502812,33.85312258458393,6.752481506344523,9.610173624682616,35.46701918698404,18.04174179282954,27.813145505044137,33.15014044728309,17.356448589796585,15.709155172404076,56,Din Daeng
2024-04-30 13:00:00+00:00,27.5,34.3,45.937575426704704,36.77771529642488,41.28580042373032,38.20283645850375,17.529141617498933,26.93717352321494,31.49867347502903,13.221941466879226,14.066907403125356,38.70097427821549,21.414207858668945,21.581561083700606,56,Din Daeng
2024-04-30 14:00:00+00:00,25.0,27.5,21.255972342295124,36.479656167135715,36.47054188684216,13.988294036456788,5.283235840598419,36.79835966884162,32.57852662751217,15.732117478809176,24.965645126271095,34.57368937619226,24.498972757248165,57.01150174004884,56,Din Daeng
2024-04-30 15:00:00+00:00,23.6,25.0,18.30784494214589,23.757941892206695,35.00979928472996,15.004179163206967,6.852516935179042,30.586532914278497,20.010343412206964,6.501970286915708,6.3421273272635155,32.46219406863931,18.722415084118538,21.444002747700495,56,Din Daeng
2024-04-30 16:00:00+00:00,19.0,23.6,26.94155655361965,27.959343917974252,25.256675543264674,23.684415057272687,15.565374242204538,26.30349397462584,24.440244618083003,30.529557755980452,76.67423519810944,20.292194720711468,17.47282424789718,39.37537055137767,56,Din Daeng
2024-04-30 17:00:00+00:00,18.6,19.0,28.441065973296617,16.236590879171555,26.515503184360526,26.71834658645397,24.798749652240723,50.66246735573972,15.893748869574518,19.18194364026617,33.22501988760521,25.606998421275343,23.792355777243518,29.97584226273748,56,Din Daeng
2024-04-30 18:00:00+00:00,17.2,18.6,21.770946249519767,10.228378029058982,23.439674257111374,19.715274955664864,23.266251819723696,38.13483519700213,8.971344966205834,27.35738206127855,46.61790313996484,19.790461829744423,26.47717195819117,18.351756994891282,56,Din Daeng
2024-04-30 19:00:00+00:00,13.9,17.2,17.34148040756074,16.071798734360705,28.198306067209373,16.416396399987054,29.47230969545194,52.572797559125554,11.759318346707296,23.022517613109475,8.221428740369593,25.49997071590342,40.57170272028897,61.89624406057115,56,Din Daeng
2024-04-30 20:00:00+00:00,16.6,13.9,14.157837101952357,18.561433922876002,15.919313337694984,12.929527960183808,29.1213155846744,19.01175103284052,21.186962652330998,37.48740690194055,41.8187030846411,19.316802742755538,35.828113168712115,62.97762079108021,56,Din Daeng
2024-04-30 21:00:00+00:00,19.1,16.6,4.071824077060581,19.63083368022164,20.68036774141842,4.443027693115702,21.49904577339129,16.78071086238343,21.783473544157196,41.72307316500228,59.54648024209766,19.30189105969776,22.01512436584719,0.0,56,Din Daeng
2024-04-30 22:00:00+00:00,24.4,19.1,10.774579666175665,18.7386667202385,19.43303487741528,10.354893143669937,27.25912719780797,21.612769792704903,22.885833267136427,32.789866152209754,28.396808759500246,23.21075920725029,31.453392795534484,35.91564416689043,56,Din Daeng
2024-04-30 23:00:00+00:00,34.9,24.4,12.742223165655034,37.57901643918206,26.50965917449912,16.57341120714934,24.19001808128753,3.115402828185019,47.381495584541625,53.98799138663129,69.05158838466735,34.400955488138656,37.98744558427143,48.86450311144429,56,Din Daeng
